#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
172|Diamond|DMD|$2,669,079|$1.26|2,115,531|$8,800|0.11%|-1.35%|1.57%|False|False
173|Curecoin|CURE|$2,615,448|$0.110335|23,704,620|$3,919|0.19%|1.52%|4.27%|False|True
174|Megacoin|MEC|$2,605,785|$0.079236|32,886,450|$701,416|-0.47%|17.43%|-33.01%|False|False
175|SpreadCoin|SPR|$2,604,641|$0.321458|8,102,580|$5,745|0.96%|2.67%|-20.70%|False|False
176|BitSend|BSD|$2,444,479|$0.160885|15,193,933|$20,181|0.90%|8.37%|-10.83%|False|False
177|Musicoin|MUSIC|$2,410,040|$0.014705|163,892,437|$80,278|1.39%|7.61%|25.57%|False|False
178|Veros|VRS|$2,360,265|$0.027610|85,486,938|$64,538|1.07%|14.09%|25.93%|True|False
179|Spectrecoin|XSPEC|$2,299,809|$0.112841|20,380,988|$79,665|1.30%|9.20%|62.13%|True|False
180|Zetacoin|ZET|$2,274,087|$0.013689|166,131,000|$456,917|-0.78%|38.06%|84.36%|False|False
181|AsiaCoin|AC|$2,165,672|$0.002603|831,954,058|$1,118|0.77%|0.75%|-11.48%|False|False
182|Digitalcoin|DGC|$2,161,938|$0.062866|34,389,793|$390,649|0.18%|43.45%|-19.04%|False|False
183|Cryptonite|XCN|$2,158,276|$0.006613|326,353,847|$162,636|-0.38%|25.04%|-10.96%|False|False
184|Tickets|TIX|$2,094,278|$0.000031|66,876,281,414|$163,748|-0.75%|55.15%|64.25%|False|False
185|DubaiCoin|DBIX|$2,077,221|$2.40|865,709|$4,899|0.62%|-1.18%|-15.82%|False|False
186|PoSW Coin|POSW|$2,067,728|$0.050432|41,000,000|$29,650|0.75%|5.99%|-21.80%|True|False
187|Sphere|SPHR|$2,053,349|$0.666036|3,082,940|$15,337|2.20%|10.69%|-28.95%|True|False
188|ZcCoin|ZCC|$2,029,268|$0.032912|61,657,044|$1,166,678|-0.40%|21.06%|-8.62%|False|False
189|Zeitcoin|ZEIT|$2,009,848|$0.000055|36,288,110,034|$4,525|1.28%|24.36%|67.44%|False|False
190|TransferCoin|TX|$1,998,179|$0.334886|5,966,749|$3,724|0.46%|-2.01%|-2.24%|True|False
191|Espers|ESP|$1,983,494|$0.000099|20,112,117,775|$10,539|0.93%|-2.61%|37.70%|False|False
192|Mintcoin|MINT|$1,950,378|$0.000080|24,331,817,657|$37,115|2.92%|8.50%|37.84%|True|False
193|Rise|RISE|$1,946,334|$0.018124|107,387,215|$11,637|0.84%|-0.83%|37.20%|True|False
194|MaxCoin|MAX|$1,942,282|$0.035676|54,442,678|$322,268|-0.53%|78.22%|167.61%|False|False
195|GoldCoin|GLD|$1,939,363|$0.048192|40,242,280|$4,967|0.54%|15.26%|-11.45%|False|False
196|DeepWebCash|DWC|$1,902,598|$1.47|1,296,955|$23,337|-4.57%|-2.60%|36.00%|False|False
197|Steem Dollars|SBD|$1,895,590|$1.42|1,335,620|$101,123|0.93%|8.79%|-28.36%|True|False
198|Adzcoin|ADZ|$1,867,839|$0.034066|54,830,484|$3,314|1.39%|4.25%|-29.00%|False|False
199|MUSE|MUSE|$1,840,619|$0.001339|1,374,840,478|$685|2.01%|-16.49%|-73.84%|True|False
200|OKCash|OK|$1,813,351|$0.025348|71,537,597|$10,812|0.73%|2.57%|2.93%|True|False
201|iCash|ICASH|$1,807,017|$0.008192|220,582,411|$6,805|-0.69%|5.54%|-59.03%|False|False
202|BoostCoin|BOST|$1,798,264|$0.151682|11,855,487|$239,631|-0.38%|21.53%|-6.38%|False|False
203|Atmos|ATMS|$1,777,945|$0.017768|100,066,467|$39,829|1.51%|-4.65%|-15.19%|True|False
204|Startcoin|START|$1,765,520|$0.039164|45,079,785|$43,764|0.95%|6.65%|32.14%|False|True
205|Groestlcoin|GRS|$1,707,874|$0.025273|67,576,823|$7,219|0.91%|0.24%|-14.42%|False|False
206|RaiBlocks|XRB|$1,707,669|$0.023463|72,782,622|$4,256|1.28%|6.91%|14.38%|False|False
207|FUNCoin|FUNC|$1,695,352|$0.320138|5,295,690|$69,544|2.32%|30.16%|89.16%|True|False
208|HunterCoin|HUC|$1,690,870|$0.096259|17,565,826|$89,119|0.98%|6.89%|-14.31%|False|False
209|2GIVE|2GIVE|$1,644,811|$0.003207|512,955,617|$29,214|1.00%|-3.01%|104.77%|False|False
210|BlockPay|BLOCKPAY|$1,616,217|$0.297739|5,428,300|$1,645|1.62%|35.49%|-23.46%|True|False
211|Bitpark Coin|BPC|$1,615,687|$0.021542|75,000,000|$2,163|2.37%|39.26%|55.31%|True|False
212|Project Decorum|PDC|$1,570,121|$0.031402|50,000,000|$3,660|0.08%|-8.45%|-16.08%|True|False
213|GlobalCoin|GLC|$1,546,911|$0.023736|65,171,010|Low Vol|0.70%|-3.88%|13.83%|False|False
214|RouletteToken|RLT|$1,461,400|$0.457944|3,191,222|$18,610|0.74%|3.88%|?|True|False
215|bitUSD|BITUSD|$1,456,395|$1.00|1,454,341|$396,940|0.09%|-0.71%|0.21%|True|False
216|Bata|BTA|$1,408,126|$0.284530|4,948,959|$6,773|1.43%|8.20%|-9.05%|False|False
217|Breakout Stake|BRX|$1,382,458|$0.220555|6,268,082|Low Vol|1.01%|5.68%|3.58%|True|False
218|Blitzcash|BLITZ|$1,370,953|$0.337507|4,061,992|$5,677|1.46%|6.48%|66.45%|True|False
219|Visio|VISIO|$1,364,842|$0.026991|50,565,754|$2,613|0.71%|2.89%|-7.70%|True|False
220|ChainCoin|CHC|$1,322,054|$0.090309|14,639,214|$16,333|0.64%|19.11%|33.33%|False|False
221|Inpay|INPAY|$1,309,728|$0.130973|10,000,000|$29,449|-0.18%|6.45%|-8.49%|True|False
222|NewYorkCoin|NYC|$1,303,183|$0.000022|59,719,935,819|$3,824|0.70%|5.13%|17547.88%|False|False
223|Creativecoin|CREA|$1,296,406|$0.122878|10,550,364|$8,398|-0.59%|22.02%|-10.28%|False|False
224|Ixcoin|IXC|$1,229,710|$0.058560|20,999,088|$2,382|1.64%|18.18%|43.81%|True|False
225|Breakout|BRK|$1,193,229|$0.066659|17,900,417|$1,230|0.46%|4.28%|20.83%|False|False
226|Boolberry|XBB|$1,176,647|$0.123436|9,532,480|$6,593|0.65%|-4.30%|-7.31%|False|False
227|CryptoCarbon|CCRB|$1,164,082|$0.326796|3,562,111|$3,810|1.54%|-3.02%|-25.03%|True|False
228|CageCoin|CAGE|$1,102,725|$0.000011|101,168,328,395|$4,482|0.57%|16.34%|213.96%|False|False
229|LiteDoge|LDOGE|$1,084,101|$0.000073|14,770,971,142|$13,078|7.09%|-8.14%|699.94%|True|False
230|Sequence|SEQ|$1,062,238|$0.023771|44,686,022|$872|0.71%|4.32%|-11.18%|False|False
231|EuropeCoin|ERC|$1,032,660|$0.104954|9,839,159|$839|0.57%|0.55%|27.14%|True|False
232|TagCoin|TAG|$1,017,713|$0.185746|5,479,046|$198,539|-0.89%|20.64%|-21.73%|False|False
233|Mercury|MER|$1,002,775|$0.010028|100,000,000|Low Vol|1.85%|0.61%|-0.08%|True|False
234|Stealthcoin|XST|$1,000,751|$0.038294|26,133,189|$2,531|0.38%|4.86%|11.06%|False|False
235|Triggers|TRIG|$980,778|$0.030548|32,105,593|Low Vol|0.86%|3.52%|-2.64%|True|False
